IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.51698112487793,8843,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.92497634887695,5373,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.14702796936035,5372,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,99.32398796081543,5372,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.39306640625,5372,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.04598045349121,5372,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.58402824401855,5372,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.9110050201416,5371,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.6629867553711,5371,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.45390319824219,5371,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.25794410705566,5371,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.02814102172852,8841,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.12911605834961,5371,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.19084548950195,5370,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.60900115966797,5370,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.8189754486084,5370,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,65.60492515563965,5370,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.16604995727539,5370,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.6749496459961,8840,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.9891529083252,5369,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.82906150817871,8839,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.40212631225586,8839,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.09604835510254,5369,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,98.5870361328125,5369,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.1749324798584,5368,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.57607841491699,5368,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.38117599487305,5368,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.71117782592773,5368,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.4830436706543,5368,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,95.19004821777344,8838,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.94501495361328,5367,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.13700294494629,5367,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.4759521484375,5367,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.12490653991699,5367,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,107.07998275756836,8837,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.59698677062988,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,60.86587905883789,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,99.03192520141602,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,113.91901969909668,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.05292510986328,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,97.66697883605957,5366,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,100.70586204528809,5365,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.00687980651855,5365,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.33112907409668,5365,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.1150894165039,5365,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.7471694946289,5365,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.84191513061523,5364,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,74.40590858459473,5364,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.18606758117676,5364,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.99902153015137,8834,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.11808586120605,5364,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,98.17790985107422,5364,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,99.49994087219238,8833,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.5750617980957,5363,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.37983894348145,5363,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.89096641540527,5363,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,96.98104858398438,5363,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.08997344970703,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.87186241149902,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.72204208374023,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,96.91381454467773,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.65592765808105,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.79100608825684,5362,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.81892204284668,8831,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.76296615600586,5361,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.56598091125488,5361,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.20695495605469,5361,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,93.98007392883301,5361,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.75210380554199,5360,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.2581615447998,5360,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.69409561157227,5360,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.78885078430176,5360,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.95214653015137,8830,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,71.8998908996582,5360,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.86798477172852,8829,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.92895889282227,5359,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.67284393310547,5359,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.90510559082031,5359,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.39096069335938,5359,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.64702224731445,5359,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.05197143554688,5358,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.00481605529785,5358,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,82.48591423034668,5358,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.68993759155273,5358,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,74.19204711914062,5358,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,71.7020034790039,5357,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.86904335021973,8827,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.46214485168457,5357,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.67917823791504,8827,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,93.78385543823242,8827,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.95295524597168,5357,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,95.90315818786621,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.82301712036133,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.73088455200195,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.84789657592773,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.71893310546875,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.38799667358398,5356,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.12491798400879,5355,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.27386665344238,5355,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.50682258605957,5355,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,82.73005485534668,5355,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.04790878295898,5355,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.73211669921875,5354,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.27695655822754,5354,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.95516395568848,5354,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.12202453613281,8824,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,74.2490291595459,5354,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,96.09103202819824,5354,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.81310844421387,8823,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,103.48105430603027,5353,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.1000804901123,5353,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.39291000366211,5353,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.87517929077148,5353,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.16516876220703,5353,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.72995185852051,5352,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.03992652893066,5352,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.41189002990723,5352,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.88015556335449,5352,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.49907875061035,5352,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,95.31402587890625,5351,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,68.0539608001709,5351,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,64.00418281555176,8821,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.65103530883789,5351,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.58304405212402,5351,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.27790832519531,5351,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.15215873718262,5350,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.15484428405762,5350,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.54416084289551,5350,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,83.58287811279297,5350,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.22002601623535,5350,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.14305877685547,8820,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,68.14098358154297,5349,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.03900337219238,5349,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.72406387329102,5349,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.3760871887207,5349,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.7960033416748,8819,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,101.88102722167969,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.86596298217773,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.13091850280762,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.24288177490234,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.40420913696289,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.35596656799316,5348,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,92.9250717163086,5347,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.92283248901367,5347,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,68.56894493103027,5347,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.53205299377441,8817,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.04094123840332,5347,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.87294006347656,5347,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,104.4011116027832,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.7120590209961,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.01294326782227,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,97.55611419677734,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.86911582946777,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.89179611206055,5346,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.74995803833008,8815,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.59683036804199,5345,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.42190361022949,8815,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.37615776062012,5345,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,97.50199317932129,5345,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.08108901977539,5345,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.39016342163086,5344,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,69.93293762207031,5344,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,106.0340404510498,5344,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.32485771179199,5344,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.80402755737305,5344,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.0340690612793,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,69.3519115447998,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,86.60507202148438,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.51501083374023,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.51985359191895,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.06403732299805,5343,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.2310962677002,5342,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.27502822875977,8812,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.41189956665039,5342,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,94.78497505187988,8812,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.75201034545898,5342,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.55399894714355,5342,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.63592147827148,5341,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.09987258911133,5341,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,93.20998191833496,5341,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.99409866333008,8811,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.10101318359375,5341,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.95681190490723,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,93.70207786560059,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.59196853637695,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,63.57002258300781,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,104.94685173034668,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,87.46004104614258,5340,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.67399597167969,5339,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.10299301147461,5339,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,102.04291343688965,5339,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.70516586303711,5339,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.54105186462402,5339,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,99.46107864379883,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.67089653015137,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.40905952453613,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.20816612243652,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.41894912719727,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.68787574768066,5338,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.8100700378418,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.55792617797852,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.4531478881836,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.24584770202637,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.61503410339355,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.57205581665039,5337,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.8979434967041,5336,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,84.1069221496582,5336,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,106.72497749328613,5336,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.42905616760254,5336,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.53507995605469,5336,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.79815864562988,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.51782035827637,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,78.17578315734863,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,70.26100158691406,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,88.0889892578125,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,74.52392578125,5335,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.84605979919434,5334,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,89.6611213684082,8804,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.57887649536133,5334,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,73.5170841217041,5334,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,100.13604164123535,8804,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.63195037841797,5334,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,93.79100799560547,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.91485977172852,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.54483413696289,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.78611373901367,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,75.11210441589355,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,79.71692085266113,5333,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,91.44282341003418,5332,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,76.48897171020508,5332,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,80.71494102478027,5332,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,90.04712104797363,5332,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,67.62409210205078,5332,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,72.09897041320801,8801,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,81.60090446472168,5331,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,77.50105857849121,5331,1,198.41.0.4,
1.1.1.1,1.1.1.1,0,a.root-servers.net.,A,85.56914329528809,5331,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,100.27313232421875,3516136,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,80.0478458404541,2941874,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.5229320526123,2941874,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.46884155273438,1219303,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.64907646179199,1772027,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.36908912658691,1772027,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,105.10587692260742,1772027,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.74816513061523,1772027,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.72082901000977,1772027,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,98.23203086853027,3529923,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.72006225585938,3484609,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.32782173156738,1219301,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.76189994812012,1219301,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.51103210449219,1219301,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.3149585723877,1772026,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,103.96385192871094,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,67.86203384399414,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.70003509521484,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.47105979919434,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.32806015014648,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,101.18508338928223,3529921,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,105.96990585327148,3529920,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.67900276184082,3529920,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,78.12786102294922,3484607,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,101.97615623474121,3484607,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.02190971374512,1772024,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.40994262695312,3484606,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.68811416625977,3484606,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.73289489746094,3484606,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.82799339294434,3484606,1,198.41.0.4,
